Year1,Theme1,Year2,Theme2,SetCount1,SetCount2,NormalizedDiff,Diff
1985,Boat,1978,Boat,1,2,49,-1
1985,Boat,1982,Boat,1,3,49,-2
1985,Boat,1987,Boat,1,3,49,-2
1985,Boat,1991,Boat,1,3,49,-2
1985,Boat,1996,Boat,1,3,49,-2
1985,Building,1963,Building,1,1,50,0
1985,Building,1964,Building,1,2,49,-1
1985,Building,1965,Building,1,1,50,0
1985,Building,1966,Building,1,1,50,0
1985,Building,1968,Building,1,3,49,-2
1985,Building,1969,Building,1,3,49,-2
1985,Building,1971,Building,1,5,47,-4
1985,Building,1972,Building,1,3,49,-2
1985,Building,1973,Building,1,1,50,0
1985,Building,1974,Building,1,1,50,0
1985,Building,1975,Building,1,1,50,0
1985,Building,1976,Building,1,5,47,-4
1985,Building,1978,Building,1,1,50,0
1985,Building,1979,Building,1,1,50,0
1985,Building,1981,Building,1,1,50,0
1985,Building,1982,Building,1,1,50,0
1985,Building,1983,Building,1,1,50,0
1985,Building,1986,Building,1,2,49,-1
1985,Building,1987,Building,1,2,49,-1
1985,Building,1988,Building,1,1,50,0
1985,Building,1989,Building,1,1,50,0
1985,Building,1990,Building,1,1,50,0
1985,Building,1996,Building,1,1,50,0
1985,Building,2004,Building,1,1,50,0
1985,Building,2007,Building,1,2,49,-1
1985,Building,2008,Building,1,2,49,-1
1985,Building,2009,Building,1,1,50,0
1985,Building,2012,Building,1,1,50,0
1985,Building,2013,Building,1,3,49,-2
1985,Building,2015,Building,1,2,49,-1
1985,Building,2016,Building,1,1,50,0
1985,Cargo,1967,Cargo,2,3,49,-1
1985,Cargo,1980,Cargo,2,1,51,1
1985,Cargo,1983,Cargo,2,2,50,0
1985,Cargo,1984,Cargo,2,2,50,0
1985,Cargo,1986,Cargo,2,1,51,1
1985,Cargo,1990,Cargo,2,1,51,1
1985,Cargo,1995,Cargo,2,2,50,0
1985,Cargo,1997,Cargo,2,1,51,1
1985,Cargo,1998,Cargo,2,2,50,0
1985,Cargo,2007,Cargo,2,1,51,1
1985,Cargo,2008,Cargo,2,3,49,-1
1985,Cargo,2013,Cargo,2,1,51,1
1985,Classic Space,1979,Classic Space,12,14,49,-2
1985,Classic Space,1980,Classic Space,12,5,55,7
1985,Classic Space,1981,Classic Space,12,6,54,6
1985,Classic Space,1982,Classic Space,12,3,56,9
1985,Classic Space,1983,Classic Space,12,6,54,6
1985,Classic Space,1984,Classic Space,12,8,53,4
1985,Classic Space,1986,Classic Space,12,16,47,-4
1985,Classic Space,1987,Classic Space,12,7,54,5
1985,Classic Space,1988,Classic Space,12,1,58,11
1985,Coast Guard,1976,Coast Guard,1,1,50,0
1985,Coast Guard,1978,Coast Guard,1,2,49,-1
1985,Coast Guard,1989,Coast Guard,1,1,50,0
1985,Coast Guard,1991,Coast Guard,1,1,50,0
1985,Coast Guard,1993,Coast Guard,1,1,50,0
1985,Coast Guard,1995,Coast Guard,1,1,50,0
1985,Coast Guard,1996,Coast Guard,1,1,50,0
1985,Coast Guard,1999,Coast Guard,1,2,49,-1
1985,Coast Guard,2003,Coast Guard,1,1,50,0
1985,Coast Guard,2004,Coast Guard,1,2,49,-1
1985,Coast Guard,2007,Coast Guard,1,1,50,0
1985,Coast Guard,2008,Coast Guard,1,9,44,-8
1985,Coast Guard,2013,Coast Guard,1,6,46,-5
1985,Construction,1967,Construction,3,1,51,2
1985,Construction,1969,Construction,3,1,51,2
1985,Construction,1970,Construction,3,1,51,2
1985,Construction,1971,Construction,3,12,44,-9
1985,Construction,1972,Construction,3,4,49,-1
1985,Construction,1973,Construction,3,9,46,-6
1985,Construction,1974,Construction,3,4,49,-1
1985,Construction,1975,Construction,3,4,49,-1
1985,Construction,1976,Construction,3,6,48,-3
1985,Construction,1977,Construction,3,1,51,2
1985,Construction,1978,Construction,3,5,49,-2
1985,Construction,1979,Construction,3,3,50,0
1985,Construction,1980,Construction,3,2,51,1
1985,Construction,1981,Construction,3,2,51,1
1985,Construction,1983,Construction,3,1,51,2
1985,Construction,1984,Construction,3,3,50,0
1985,Construction,1986,Construction,3,2,51,1
1985,Construction,1988,Construction,3,2,51,1
1985,Construction,1989,Construction,3,6,48,-3
1985,Construction,1990,Construction,3,1,51,2
1985,Construction,1991,Construction,3,2,51,1
1985,Construction,1992,Construction,3,4,49,-1
1985,Construction,1993,Construction,3,2,51,1
1985,Construction,1995,Construction,3,3,50,0
1985,Construction,1996,Construction,3,2,51,1
1985,Construction,1997,Construction,3,2,51,1
1985,Construction,1998,Construction,3,1,51,2
1985,Construction,1999,Construction,3,3,50,0
1985,Construction,2000,Construction,3,4,49,-1
1985,Construction,2001,Construction,3,2,51,1
1985,Construction,2002,Construction,3,1,51,2
1985,Construction,2003,Construction,3,8,46,-5
1985,Construction,2004,Construction,3,2,51,1
1985,Construction,2005,Construction,3,9,46,-6
1985,Construction,2006,Construction,3,4,49,-1
1985,Construction,2007,Construction,3,7,47,-4
1985,Construction,2008,Construction,3,6,48,-3
1985,Construction,2009,Construction,3,12,44,-9
1985,Construction,2010,Construction,3,5,49,-2
1985,Construction,2011,Construction,3,4,49,-1
1985,Construction,2012,Construction,3,7,47,-4
1985,Construction,2013,Construction,3,3,50,0
1985,Construction,2014,Construction,3,3,50,0
1985,Construction,2015,Construction,3,9,46,-6
1985,Construction,2016,Construction,3,2,51,1
1985,Easter,1990,Easter,1,1,50,0
1985,Easter,1992,Easter,1,1,50,0
1985,Easter,2000,Easter,1,2,49,-1
1985,Easter,2003,Easter,1,1,50,0
1985,Easter,2004,Easter,1,3,49,-2
1985,Easter,2005,Easter,1,2,49,-1
1985,Easter,2010,Easter,1,2,49,-1
1985,Easter,2011,Easter,1,2,49,-1
1985,Easter,2012,Easter,1,2,49,-1
1985,Easter,2013,Easter,1,2,49,-1
1985,Easter,2014,Easter,1,1,50,0
1985,Easter,2015,Easter,1,1,50,0
1985,Easter,2016,Easter,1,2,49,-1
1985,Easter,2017,Easter,1,1,50,0
1985,Fabuland,1979,Fabuland,11,12,49,-1
1985,Fabuland,1980,Fabuland,11,5,54,6
1985,Fabuland,1981,Fabuland,11,5,54,6
1985,Fabuland,1982,Fabuland,11,15,47,-4
1985,Fabuland,1983,Fabuland,11,7,53,4
1985,Fabuland,1984,Fabuland,11,5,54,6
1985,Fabuland,1986,Fabuland,11,5,54,6
1985,Fabuland,1987,Fabuland,11,8,52,3
1985,Fabuland,1988,Fabuland,11,6,54,5
1985,Fabuland,1989,Fabuland,11,3,56,8
1985,Ferries,1977,Ferries,1,2,49,-1
1985,Ferries,1981,Ferries,1,1,50,0
1985,Ferries,1982,Ferries,1,1,50,0
1985,Ferries,1986,Ferries,1,1,50,0
1985,Ferries,1989,Ferries,1,1,50,0
1985,Ferries,1991,Ferries,1,1,50,0
1985,Ferries,1992,Ferries,1,2,49,-1
1985,Ferries,1993,Ferries,1,1,50,0
1985,Ferries,1996,Ferries,1,1,50,0
1985,Ferries,1998,Ferries,1,1,50,0
1985,Ferries,1999,Ferries,1,1,50,0
1985,Fire,1964,Fire,3,1,51,2
1985,Fire,1968,Fire,3,1,51,2
1985,Fire,1970,Fire,3,2,51,1
1985,Fire,1971,Fire,3,2,51,1
1985,Fire,1973,Fire,3,2,51,1
1985,Fire,1974,Fire,3,2,51,1
